,release_date,runtime,return_on_investment,genres_popularity_score,genres_vote_score,keywords_popularity_score,keywords_vote_score,casts_popularity_score,casts_vote_score,directors_popularity_score,directors_vote_score
3066,2007-11-08,122.0,5.864,9.30871264603252,6.351010390631302,10.315764457249175,6.560952669331288,11.378704417211253,6.658423485592549,11.405538767857143,6.935714285714287
3067,2007-02-09,87.0,-0.981521,7.981544498340715,6.075331858407092,7.089110461279133,6.2544272008725095,8.304552073015874,6.242980599647267,3.9199273333333333,6.2
3068,2007-11-21,114.0,1.64488104,8.429150358337914,6.337636592213573,9.918577921223719,6.582469006757838,9.358228428107745,6.932666049470633,8.874048,7.2
3069,2006-08-24,113.0,0.3333333333333333,8.927411666348279,6.0600585672403575,7.5833295711042155,6.657949172576831,2.252552791666667,6.845833333333332,1.486349,6.8
3070,2007-10-22,92.0,0.8061677714285714,9.137213973713923,6.37038643614671,9.761610930299083,6.5115791168538415,10.393936410615316,6.3830708874458875,7.002936,6.325
3071,2007-11-03,116.0,-0.02161651,8.68542840154302,6.211319719673532,8.94189866476487,6.181524422016225,9.480248484430971,6.168064637785513,9.7733122,6.199999999999999
3072,2007-11-05,115.0,1.7962268,10.14345376559647,6.173050797812831,10.25643561922123,6.147982408845181,10.72914834835267,5.86450574888075,13.050975142857142,6.814285714285715
3073,2007-10-04,139.0,-0.8976087111111111,7.773939437923203,6.414406335166219,9.20581715638687,6.399962076160692,8.238443725866977,6.394013112491373,9.1565124,6.540000000000001
3074,2006-05-15,144.0,-0.9779562941176471,9.459804460755285,6.073104316516815,9.129665891892255,6.123810834618479,8.104493699845403,5.6308680447390085,11.656894,6.1000000000000005
3075,2007-06-06,159.0,0.88436325,8.95875953238657,6.450108079244537,9.315263846512114,6.649307084902928,5.884217275000002,6.304801136363634,4.730916,6.65
3076,2007-11-21,126.0,2.1720105555555556,9.994604987125937,5.986949520340956,9.590449537456408,6.417458707575297,9.807063585229155,6.491189236460134,22.02787725,7.499999999999999
3078,2007-11-21,89.0,3.1652397083333335,9.449854193113351,6.274454111991883,11.185759461547805,6.13418856539436,10.68498133766234,6.102741702741702,10.585925,5.800000000000001
3079,2007-11-09,98.0,-0.02922,9.797282475388545,5.984841241642174,9.671372040865165,5.960645386359673,10.00571844212963,5.982638888888889,9.0406835,5.800000000000001
3080,2007-11-07,170.0,3.1436751648351646,7.84314112472904,6.301381509579843,8.330715767337404,6.712770133246584,4.633099329162142,6.796067634253911,4.384156,7.2
3083,2007-10-01,135.0,-0.79994395,7.885839852632916,6.49363976226994,9.283962783170026,6.620150219042435,9.755446009839188,6.4057782377058174,7.436953000000001,6.8
3084,2007-12-05,96.0,29.854877866666666,7.84314112472904,6.301381509579843,9.339662737833967,6.655498928680746,11.01617567692545,6.616195156695157,8.350247800000002,6.62
3085,2007-05-16,111.0,1.1786738,7.773939437923203,6.414406335166219,10.502003934619736,6.5585192837465565,10.542728276107749,6.230915520054174,9.078861000000002,6.433333333333334
3086,2007-01-01,90.0,-0.8435796,8.391064194182213,6.590254345603274,8.25858842857143,6.556349206349205,5.78618612,6.168,8.634796388888889,6.522222222222222
3087,2006-04-08,86.0,-0.90811,7.84314112472904,6.301381509579843,3.2143429740259744,6.043978748524204,5.399596498397435,6.180662393162393,2.7829099999999998,6.0
3088,2006-02-22,135.0,-0.5084615384615384,8.201461871932501,6.513842024539881,7.44831302020202,6.509481175390268,1.3917519791666666,5.227083333333333,0.044561,5.0
3089,2007-12-25,97.0,2.8971667111111112,8.091503185136608,6.2945869414734865,9.549700112359757,6.624494163084129,13.46608171807929,6.749076156299841,10.043544307692308,6.753846153846155
3090,2007-10-14,128.0,2.66380235,8.201461871932501,6.513842024539881,8.962006932258372,6.741399123752065,7.867123693204365,7.092113095238094,8.514778166666668,6.849999999999999
3091,2007-12-20,116.0,2.04,8.452541927572833,6.268048998139798,9.473458877360033,6.637438708331566,10.422944847314817,6.693503968253968,14.493253374999998,6.75625
3093,2007-12-28,158.0,2.08834844,8.201461871932501,6.513842024539881,9.089556670759363,6.55317834476138,9.435033018153234,7.304201465201468,8.612867,7.1571428571428575
3094,2007-12-19,102.0,0.5866721333333333,8.271050982998872,6.462774273039063,10.007933380557262,6.458530975565731,10.301723247813369,6.367447580294699,7.267669333333334,6.800000000000001
3095,2007-12-25,94.0,0.04492665,10.041493607905197,6.014851372385438,12.891625338186813,5.658620268620268,10.637564510549383,5.435411369332423,9.2346705,4.800000000000001
3096,2007-12-21,96.0,-0.47665282857142854,7.775881165837022,6.274384679203546,8.714372042931368,6.491029818135081,9.411006942813144,6.225082432544575,10.060840200000001,5.84
3097,2007-12-27,126.0,1.0150762666666666,8.201461871932501,6.513842024539881,8.330998898203596,6.797604790419162,9.652324417232693,6.706006303041747,10.426606,6.766666666666667
3099,2007-11-15,126.0,4.2278446333333335,7.773939437923203,6.414406335166219,9.38326390324074,6.880046296296297,12.084485677852644,6.610602658211355,10.5861658,6.459999999999999
3100,2008-01-10,111.0,4.3419773,7.66398075112731,6.195151252099825,9.518998054710384,6.356129773391623,9.916086387396115,6.130462503446373,9.400764599999999,6.06
3101,2007-12-21,165.0,9.934615384615384,8.201461871932501,6.513842024539881,7.736052080091337,6.7987417224009326,6.291084413333334,7.556166666666668,6.093304,7.7
3102,2007-02-08,90.0,-0.23446565714285714,9.734821651909748,6.0980164810778446,7.9388835,5.27,7.812174668727863,5.166185556867375,3.7519885,4.35
3103,2007-04-10,78.0,19.298666666666666,9.872011475507941,6.073491206204121,9.48680279526515,6.5313888888888885,9.335959083333337,6.969999999999997,8.6788395,6.8
3104,2007-09-01,108.0,-0.65902065,9.30871264603252,6.351010390631302,9.924266813858585,6.5393480257116625,8.361207109467005,6.479396281362006,6.496913,6.6
3105,2008-01-15,85.0,5.83056104,10.090382572760326,6.062922122405658,10.312822333938442,6.227981302025652,12.237831320194427,6.3110173160173115,11.993779,6.550000000000001
3106,2008-01-22,101.0,-0.07190257142857143,8.201461871932501,6.513842024539881,9.713999120323788,6.142272929307166,8.88779167412854,6.1384243697479,10.61453075,6.550000000000001
3107,2008-01-24,92.0,1.2648858,9.940948853840132,6.0988001447392275,10.189263137887899,6.338954723027537,9.574018166697996,6.234765037593987,10.707120714285713,6.242857142857143
3109,2008-02-01,98.0,3.6924805,9.26534227423653,6.161174835941409,9.465795799361471,6.579747113997113,9.295467753775855,6.081628787878788,8.233661999999999,5.5
3110,2007-02-22,103.0,3.9981,9.964273448933412,6.001408459274122,9.109025444444445,5.811111111111112,10.586852375000003,6.0024999999999995,11.329733,5.900000000000001
3111,2008-07-11,120.0,0.8869183882352941,10.194530954745664,6.061186203457447,11.322188996627293,6.389673820615202,11.339808366587825,6.054006581653639,14.676685285714285,6.6
3112,2008-02-08,107.0,1.3022522,8.63302118770462,6.325182672298722,10.016602666666666,7.341666666666666,10.051016686035357,6.967525132275135,9.769595,7.050000000000001
3113,2006-06-21,115.0,-0.9445,8.201461871932501,6.513842024539881,5.225852735389611,6.6126623376623375,1.0721517607655504,6.392982456140352,0.367324,6.4
3114,1990-01-26,91.0,0.31848585714285715,9.914630197714857,6.0784015942091365,10.05447372832916,6.3960537328493885,8.678406228656462,5.784022108843537,11.006682,5.2
3115,2008-02-08,114.0,0.24716528571428573,8.091503185136608,6.2945869414734865,5.998741,5.675,7.34829974255256,5.969597605123922,7.215294666666666,5.916666666666667
3116,2008-02-07,112.0,0.5890148714285715,8.390643370699522,6.171357337334257,10.064019584063429,6.094055714740101,9.643756158384015,5.8899479173577864,10.2835306,6.040000000000001
3118,2008-02-10,88.0,1.6144845411764706,10.194530954745664,6.061186203457447,10.25026710460635,6.237479047619048,10.559591794662087,6.108804934896287,10.6610376,6.7
3119,2008-02-01,90.0,2.779037275,9.449854193113351,6.274454111991882,8.95164728528371,6.295949861860677,8.642697599181874,6.298602001306111,9.5770225,6.449999999999999
3120,2008-02-14,95.0,0.8093296333333333,9.903371407794728,6.072674261578219,10.512112918174498,6.458904991948469,8.702055559299957,6.183537511870845,8.881406875,6.0
3121,2008-02-14,98.0,5.557247826086956,7.706032236393246,6.434083390110813,9.177872871724803,6.552200673227066,8.08706857128205,6.310102564102563,13.027876333333333,5.900000000000001
3122,2008-02-15,213.0,0.5519052621526119,8.77905457975392,6.359303278075879,11.219992191718928,7.124225344658781,6.773517863960114,6.823789173789173,6.211785333333334,7.166666666666667
3123,2007-09-06,100.0,2.3,7.66398075112731,6.195151252099825,9.55215365192011,6.27568227682811,11.730655940123158,6.252607465633779,9.809296,6.4
3125,2008-02-22,109.0,1.5333333333333334,9.567270889981154,6.187754958311831,11.694055236754387,5.990276315789473,13.701495788501921,5.317936425778037,10.621862375,5.875000000000001
3126,2008-02-28,112.0,2.2411398,9.30871264603252,6.351010390631302,9.144599149842858,6.437364940128098,9.229395519122702,6.416668093507173,10.161550777777778,6.188888888888889
3127,2008-03-14,108.0,-0.2596191333333333,10.090382572760326,6.062922122405658,11.400316407142856,6.248285714285716,13.003498276488102,5.927455357142861,13.222973,5.9
3128,2008-03-03,88.0,2.4957413411764704,9.680954514862906,6.1287904505407,9.67325436259427,6.339949723479134,9.442305151321532,6.108431802172187,9.420050583333335,5.95
3129,2007-10-20,112.0,-0.4707418666666667,9.770207381205909,6.118685539077847,9.634518154726745,6.312362683770365,9.914259480528502,6.260601851851851,6.956204666666667,7.0
3131,2008-06-20,87.0,-0.3254989677419355,7.66398075112731,6.195151252099825,6.326215833904706,5.243248552522744,8.737514951359461,5.618232133363713,6.258666000000001,4.3
3132,2007-09-08,95.0,1.682429,9.949491640803076,5.950939607897219,9.844639633333335,5.9245833333333335,11.151743172424242,5.722878787878788,11.98436575,6.4375
3133,2007-02-16,95.0,-0.992419875,8.730541747865878,6.247329632117268,9.046756430273751,6.559130434782608,11.11243057599258,6.395311894454751,8.854617,6.633333333333333
3134,2008-02-26,75.0,0.494608,10.204902826847533,6.127579617794253,12.536935158816426,6.066884057971015,9.441017336258835,6.328080511106827,7.031719,6.6
3135,2008-10-17,104.0,-0.73306312,8.091503185136608,6.2945869414734865,8.21570258152958,6.455256460711007,10.831972254255309,6.105257111719728,9.577145166666668,6.316666666666667
3136,1993-10-01,97.0,-0.9728965,8.825789397577001,6.049584012954421,9.79143289761905,6.508869047619048,9.43174487254902,6.050980392156862,9.796755000000001,5.9
3137,2007-03-12,78.0,5.17,7.773939437923203,6.414406335166219,5.80294081818182,6.307851239669424,0.6295668636363639,6.554545454545454,0.40475300000000003,6.6
3138,2008-03-04,115.0,1.08137155,9.037370353144173,6.279313650306752,10.916816503783878,6.347923264837178,12.114060741776315,6.267832863408521,12.592843333333334,6.133333333333333
3140,1983-03-04,88.0,12.174826666666666,7.981544498340715,6.075331858407092,7.554010230178426,5.860765386839767,5.514081538265304,5.612687074829933,2.290725,5.2
3141,2008-03-27,123.0,0.9949485428571428,8.95875953238657,6.450108079244537,8.41855867778678,6.52445444706056,9.290140499632352,6.2951461161387625,7.942934714285715,5.928571428571429
3142,2008-04-11,95.0,0.5099948571428572,7.84314112472904,6.301381509579843,7.063786593028026,6.358456678887301,9.161066890619184,6.116589782766254,8.330608000000002,5.949999999999999
3143,2008-03-24,114.0,-0.28793979310344825,7.843141124729041,6.301381509579843,9.37337099476912,6.250222763347764,10.023905611495719,6.184115939296565,9.333409549999999,6.519999999999999
3144,2007-10-09,124.0,1.174185,9.251712706539621,6.421967106121919,8.284645161538462,6.850480769230769,7.555807410416669,6.998333333333331,7.404835,7.1
3145,1986-05-08,124.0,-0.958954375,8.91275655409233,6.099550683105107,7.34326505777778,6.321277777777778,7.412787864583333,6.334895833333334,10.1225367,7.0
3146,2008-03-28,113.0,-0.5517148,8.391064194182213,6.590254345603274,8.193036317657992,6.416619423791821,6.542835411675906,6.189178030617249,10.121875666666666,6.366666666666667
3147,2008-02-09,138.0,-0.7833333333333333,8.201461871932501,6.513842024539881,8.539472058194553,6.5922700363294515,6.584956820020053,6.914194518716578,2.002032,7.2
3148,2008-04-03,96.0,1.704766,9.422914680431225,6.073338660785438,9.149214060941079,6.130279314319071,8.50248541496909,5.909813519813519,7.558125,5.6
3149,2008-04-17,111.0,2.5057705,7.843141124729041,6.301381509579843,9.442956999186,6.261640211640212,11.38117905792963,6.138347421044552,11.632140833333333,6.083333333333333
3150,2008-03-27,85.0,-0.26080474285714283,9.414691114432424,6.037094404073078,9.806578786441381,5.969419226141386,9.98731531151019,5.902137271536943,7.876483,4.9
3151,2008-04-10,109.0,2.27849345,9.449854193113351,6.274454111991883,9.795027771992286,6.370775849280525,11.932948768305492,6.2326817432438615,14.4078508,6.540000000000001
3152,2008-04-25,107.0,2.6244269166666667,8.91275655409233,6.099550683105107,10.19618860868805,6.0896134388014636,11.789155341839447,6.127904420141263,10.5857025,6.15
3154,2008-04-18,104.0,1.325574981818182,10.02254056266404,6.079059269569147,8.792403993121692,6.299708994708994,7.3420371011823375,6.165045584045583,8.977388500000002,5.916666666666667
3156,2007-01-22,96.0,0.71756225,7.981544498340715,6.075331858407092,7.431740123376624,6.246782762691854,11.58437400972222,6.630000000000002,10.324593499999999,6.65
3157,2008-04-24,107.0,-0.29034808,10.008618873324421,6.152815013404833,9.176027357142859,6.189285714285712,9.361062223223385,6.070754510869833,7.7207289999999995,5.7
3158,2008-04-23,99.0,1.1277816333333333,7.981544498340715,6.075331858407092,9.405036420454547,6.169318181818182,10.279684614636862,6.059905982175718,10.901355,5.8
3160,2008-05-02,101.0,1.115042025,7.66398075112731,6.195151252099825,8.85338660354555,6.325227851104209,8.809520524911795,6.070055717806914,6.4173849999999995,6.0
3161,2001-04-21,105.0,0.70526,7.773939437923203,6.414406335166219,7.774657070631968,6.173977695167285,2.4846672361111106,5.330555555555555,0.958152,5.0
3162,2008-02-18,93.0,8.07322272,9.940948853840132,6.0988001447392275,11.754667398321029,6.44787588314678,14.07521237855013,6.8373563619842646,10.56925175,6.35
3163,2008-03-11,97.0,0.2714285714285714,10.11660931022233,6.0574677927708205,13.105918144688644,6.273285603285603,9.292507723939394,6.52403787878788,9.218164,6.9
3164,2007-09-07,97.0,-0.9306816,7.84314112472904,6.301381509579843,8.927578273035795,6.382250846552713,10.127545964816761,6.06427059782323,6.226054,5.9
3165,2008-05-07,99.0,3.857142857142857,7.66398075112731,6.195151252099825,9.263241024693837,6.240949782101334,9.796523150121248,6.002543729942571,7.239132333333333,6.166666666666667
3166,2008-04-28,106.0,-0.7407632,9.42685270396623,6.099175413922167,8.54721337234043,6.16968085106383,8.205859272453106,5.777588804665265,4.800426,5.6
3168,2008-05-29,86.0,8.154571666666667,9.917547274780102,6.099932475271025,10.709183770555075,6.245155901302835,9.680791909090907,6.178282828282828,8.845536,6.0
3169,2008-06-05,113.0,1.2399589777777777,8.927411666348279,6.0600585672403575,10.305835524031986,6.236201599326599,12.550664421957107,5.72642080043556,10.574909444444447,5.722222222222222
3170,2007-04-20,108.0,0.2926572,7.981544498340715,6.075331858407092,8.682599130905794,6.598619777895294,5.096004852777778,6.665500000000001,4.391819,6.7
3171,1996-03-31,89.0,7.4,8.39562487309429,6.15719440252038,10.641593871557971,6.071322463768117,7.21842787623106,5.994299242424241,6.690047333333333,5.566666666666666
3172,2008-06-11,91.0,1.72339665,10.19893444196257,6.071990545571676,8.542873899285715,5.774357142857143,9.525695218867243,5.899914731732914,12.580429444444444,5.822222222222223
3174,2008-07-03,125.0,-0.815,8.391064194182213,6.590254345603274,9.532449349597275,6.39182930607187,11.613047197321428,6.284955357142858,12.4512645,6.425
3175,2008-06-19,110.0,2.4436001066666666,9.865984966840301,6.19465814114255,12.665266329862625,6.350973279149626,10.63440103188933,6.278918430335097,7.420228285714287,5.785714285714286
3176,2007-01-31,88.0,-0.559698,7.773939437923203,6.414406335166219,5.80294081818182,6.307851239669424,3.8789301791666673,6.0475,2.317528,6.0
3177,2008-06-19,110.0,1.8835681625,9.28781406867366,6.090977382628516,10.074676956121422,6.208171616221059,11.429777784975078,6.103263005188114,9.738005142857142,5.971428571428571
3178,1928-11-24,65.0,2.555984555984556,9.179769372747858,6.421978483534305,7.96394883653846,6.729807692307692,2.179603563131313,6.28989898989899,3.190308,6.3999999999999995
3179,1925-09-16,86.0,5.834951456310679,8.421312022895682,6.405062268093878,6.998561695694245,6.748298661506208,1.83981973076923,5.955705128205129,3.190308,6.3999999999999995
3180,2008-07-03,99.0,-0.5166708333333333,8.201461871932501,6.513842024539881,8.520518242218449,6.5217883418222975,10.91685978950938,6.205463443963444,9.925786,6.180000000000001
3181,2008-01-09,106.0,3.835626,7.981544498340715,6.075331858407092,8.234119701111112,6.609197189284147,7.097735662222223,6.6402222222222225,7.250134,6.7
3183,2008-07-10,93.0,1.2600457777777778,9.520762664577827,6.052136594424638,10.447598345422886,6.008557213930349,10.703924706565655,5.882828282828282,8.509135,5.5
3184,2008-07-08,90.0,-0.15583201666666666,9.432633622133322,6.0539744240123925,10.363986063250884,6.139497472103191,11.149413591619549,5.588809931986116,6.817330166666667,5.266666666666667
3185,2007-09-13,97.0,-0.58098355,7.773939437923203,6.414406335166219,8.45310556732755,6.054181467713065,7.640922258901043,5.964954051796158,4.522772,5.5
3186,2006-06-17,126.0,0.38966,10.17235666355999,6.183850993588088,8.924591,6.8,9.41985012121212,6.824242424242424,9.570657,6.8
3187,2008-01-18,111.0,-0.604906,9.96091764657609,6.289768029960918,10.504430647614582,6.3399838225145135,11.454000888869722,6.383457792207793,10.9015908,6.279999999999999
3188,2008-07-17,81.0,0.7243336486486487,10.11444261116877,6.1881139308312925,12.249894847683823,6.197547007615656,8.932715874323895,5.6870464110941485,6.212701999999999,5.1
3190,2008-07-25,98.0,0.9708868,7.981544498340715,6.075331858407092,9.88842539190438,6.348995725391735,10.278952070021203,6.195215810955809,9.854479833333334,6.466666666666666
3191,2008-07-25,133.0,-0.33978545,7.773939437923203,6.414406335166219,10.140330938439954,6.5786391694725035,10.909943380008961,6.476442030192032,9.449708,6.550000000000001
3192,2008-07-24,104.0,1.2789811333333334,9.689351907355213,6.246984514552991,11.386567966412336,6.220248622195648,9.689152169811152,5.6789190148823625,9.863584,5.5
3193,2007-02-08,77.0,-0.9548914285714286,8.201461871932501,6.513842024539881,8.248806433725004,6.381698712542868,5.8705360357420355,6.035975135975136,4.6132525,6.25
3195,2008-08-01,120.0,-0.1619047619047619,8.091503185136608,6.2945869414734865,7.055004787878787,6.2116161616161625,8.077223881647843,5.957344580982256,9.749134,5.9
3196,2008-08-07,98.0,-0.7644515333333334,9.53403217782269,6.24000271686043,10.671136641601,6.309527259621796,11.421299888503752,6.171002314184133,10.296283500000001,5.75
3197,2008-08-06,110.0,-0.1918824,8.091503185136608,6.2945869414734865,6.0951825,6.616666666666667,8.211469790691138,6.364955357142857,3.0388775,6.375
3198,2008-08-15,96.0,5.427243466666667,7.773939437923203,6.414406335166219,10.845631555555556,6.801111111111111,9.98085032897735,6.556164627642889,8.466433833333333,6.933333333333334
3199,2008-08-06,111.0,2.763883074074074,8.927411666348279,6.0600585672403575,8.673924804838709,6.581572580645161,9.40862389739346,6.316300487653041,9.646729666666666,5.783333333333334
3200,2008-07-10,150.0,0.590901395302523,9.306236438710762,6.227465602805541,12.030772124999999,7.095833333333332,9.285830763095236,7.029047619047616,10.494921571428574,6.3571428571428585
3201,2008-08-06,117.0,0.6426821111111111,8.885686587466267,6.184643410712733,9.339556332133913,6.223793659334208,7.614198007053391,6.193861327561326,4.631978,6.1
3202,2008-08-08,112.0,0.145719,7.773939437923203,6.414406335166219,7.11990406732755,6.123440726972326,8.772299723426446,6.302529910307084,6.9050720000000005,6.550000000000001
3203,2008-08-09,107.0,1.0442679239130435,8.927411666348279,6.0600585672403575,9.15220010223264,6.410088645712963,9.876083874106826,6.283293309543311,8.721655166666666,6.083333333333333
3204,2008-08-05,98.0,7.033275764705882,10.196434070751147,6.121959418235424,10.268804231451439,5.893121349772874,9.527413496348787,5.97663601532567,8.524857,5.8
3205,2008-08-07,111.0,-0.745854375,9.923110883063293,5.9941470828736945,8.574295808105518,6.339181422802113,9.282976436141636,6.064928266178266,6.6037479999999995,5.1
3206,2008-06-25,90.0,4.5629245,9.165080746984685,6.510368766922766,8.214981574183007,6.699697712418302,7.636625,7.8,7.636625,7.8
3207,2008-01-26,115.0,1.69645025,8.893703974692585,6.1653547472096975,8.997260781078525,6.554141739980449,7.500986733333333,7.483333333333334,7.274236999999999,7.5
3208,2008-08-22,105.0,0.6391670222222222,10.090382572760326,6.062922122405658,11.820128899343276,6.4277574568288856,13.47670259479976,6.013680695961862,7.707982909090907,5.818181818181818
3209,2008-08-22,97.0,1.8177176,7.66398075112731,6.195151252099825,8.665625729433286,5.9098375179690965,9.680199127834712,5.8101333730143905,9.920106,5.6
3210,2008-08-20,102.0,-0.4158073333333333,7.775881165837022,6.274384679203546,9.110546418698602,6.316104301988969,10.215600310368911,5.942917969686545,8.901597500000001,6.25
3211,2008-08-15,110.0,1.0696125428571428,9.9175472747801,6.099932475271025,10.150252806899388,6.224142959119739,10.80844774158249,6.248164983164983,11.928432999999998,5.8
3212,2007-09-15,121.0,-0.28282684210526315,9.460850351545076,6.215386842765641,9.848490496151996,6.526286676286676,11.041562195833333,6.473749999999998,9.387057000000002,6.699999999999999
3213,2008-09-05,96.0,3.4248667297297297,8.091503185136608,6.2945869414734865,10.205121465596527,6.3853558562649475,11.887047922379224,6.458726978910104,11.405538767857143,6.935714285714287
3215,2008-08-20,101.0,0.03012297142857143,10.028779082031232,6.078133968755024,10.373089693320555,6.257026649820418,9.557997715334293,5.779060334660181,10.106437,5.6
3216,2008-08-23,114.0,0.06958322727272727,9.449854193113351,6.274454111991882,10.293711230488388,6.493842873906816,9.055738429210166,6.404328367710721,7.859605999999999,6.6
3217,2008-08-28,94.0,-0.10996057142857144,7.981544498340715,6.075331858407092,9.143168175982103,6.107038671324385,9.90989989868421,5.27438596491228,10.36168,4.8
3218,2008-09-12,114.0,2.125471625,7.84314112472904,6.301381509579843,7.877326118782084,5.9571989142621105,8.656504666817252,5.905883381324557,6.62363,4.6
3220,2008-12-25,103.0,-0.34947771666666666,9.593749881892467,6.130094471914652,10.702885349072774,5.988798114383669,9.684407248916587,5.784655736345392,13.798724,6.066666666666666
3221,2008-08-21,99.0,-0.055835777777777776,9.865984966840301,6.19465814114255,10.82914518331196,6.061639018333419,7.121601373999999,5.2452000000000005,8.102704000000001,5.3
3222,2006-06-24,85.0,2.1012658227848102,7.981544498340715,6.075331858407092,7.227932862425461,6.276885784866904,8.408087078431372,6.121764705882353,2.066141,6.0
3223,2008-09-11,101.0,0.2195761,9.449854193113351,6.274454111991883,10.302025002262383,6.1946811474766506,9.378774176760578,6.1919798955299425,7.410615,6.400000000000001
3224,2008-09-19,110.0,0.3820014,9.30871264603252,6.351010390631302,10.675076261010101,6.281505050505052,11.721498052664282,6.013259602691653,8.029684,5.56
3226,2008-09-12,115.0,0.0105697,9.171453335544534,6.526816238876203,8.216776285714287,6.7390306122449,11.197625818999848,6.367200941017138,11.786309,6.449999999999999
3227,2008-09-15,160.0,-0.7928037111111111,8.391064194182213,6.590254345603274,9.984312069024025,6.569601726726727,10.746690853567397,6.439046365129124,8.480720384615385,6.553846153846154
3228,2008-09-25,118.0,1.2258321125,10.013324860414492,6.175905077335728,12.477933544482354,6.283331810383519,11.030706609291023,6.117742253993569,12.657897571428569,6.171428571428572
3229,2008-10-02,110.0,-0.3597667037037037,7.843141124729041,6.301381509579843,11.8433835,6.300000000000001,11.043451370431994,6.297762728697915,11.981531,6.2
3230,2008-10-03,89.0,2.6637707777777777,7.632726445195982,6.287913334733216,11.71953676084656,6.476830687830687,10.79426051010507,6.224794714379114,6.375405333333333,7.099999999999999
3232,2008-10-10,128.0,0.6182871142857143,9.361119859870923,6.237147438006112,11.078582029098486,6.50784898989899,11.902940090418282,6.519867941767928,18.804294523809524,6.552380952380952
3233,2008-10-07,90.0,-0.6751082181818182,9.903371407794728,6.072674261578219,10.127859657242062,6.253660714285715,8.940903690920813,6.303962418300653,13.144112333333334,5.833333333333333
3234,1916-12-24,105.0,39.0,9.576989831683251,6.168390721538786,9.850112253910323,6.260844629822733,1.956982788461539,6.125,0.9177770000000001,6.0
3235,2008-10-15,100.0,1.440483,9.873278834355842,6.044785276073623,10.333847560496986,5.943848984162533,10.09250797641117,5.709611238434768,10.968666,5.4799999999999995
3236,2008-09-18,102.0,0.754379625,7.981544498340715,6.075331858407092,9.278545770717354,6.258171123262783,8.699354228398981,6.060210860568004,9.032378,6.29090909090909
3237,2008-10-17,131.0,0.1755563346613546,8.415804225327951,6.656495480355048,8.899684633656275,6.330505374255375,8.951790407221468,6.149500930058401,10.5419379375,6.625000000000001
3238,2008-09-19,101.0,0.8310254,7.66398075112731,6.195151252099825,9.625290886839162,6.0250536279851845,12.448445976966628,5.713515457606368,8.851851499999999,5.699999999999999
3239,2008-09-17,114.0,2.464126818181818,9.843968609843943,6.123769507803122,7.774657070631968,6.173977695167285,8.712342277049219,6.51552371541502,6.139068333333333,7.3
3240,2008-10-03,83.0,-0.65,9.165959371066524,6.0719774416188965,6.808815719602978,5.391666666666666,5.4938638072077755,4.848386755021913,10.131042142857142,6.1428571428571415
3241,2008-03-11,107.0,1.5333333333333334,9.105040372628462,6.3333285189723565,8.84935295280969,6.910437583250082,6.43985362634409,7.445967741935483,8.665249666666666,6.7
3242,2008-10-10,89.0,2.40461825,9.994604987125937,5.986949520340956,9.322463480389612,5.860978354978355,8.97438046243435,5.903860294117647,9.55339925,6.05
3243,2008-09-09,130.0,0.0382776,9.30871264603252,6.351010390631302,8.203728673280423,6.854894179894181,10.11942884318855,6.39099123439913,8.460188428571428,6.414285714285714
3244,2008-10-10,130.0,-0.7551626,8.201461871932501,6.513842024539881,7.5198523610643075,6.468289588465366,8.783387788163592,6.339465614794562,7.864003,6.55
3245,2008-09-04,114.0,0.4299452777777778,9.865984966840301,6.19465814114255,9.604241282945056,6.693470695970696,10.40091025874077,6.397922926746456,10.455108833333334,6.833333333333333
3246,2008-06-06,123.0,18.067939,8.47075832236261,6.659885875792255,7.358760458333332,6.904166666666667,3.7432381925925933,6.342685185185186,3.462653,6.8
3247,2008-05-14,121.0,-0.20620084,9.689351907355213,6.246984514552991,9.6201211765873,6.321402116402117,8.915857790514634,6.471079329167565,11.326044000000001,7.166666666666667
3248,2008-01-30,141.0,1.0549137272727274,9.35853197944545,6.4101103670059345,10.585259363500404,6.626104352688623,12.534321574700535,6.940616894366897,9.190555615384614,6.776923076923078
3249,2009-11-25,111.0,-0.13639671875,9.022715240888221,6.318805766171501,11.063759690671654,6.2902499704962525,13.253700336548816,6.529794093075827,11.6197482,6.38
3251,2008-02-03,99.0,2.2993188214285714,7.981544498340715,6.075331858407092,8.597733081081518,6.233132548987568,9.476951136582898,6.160842465325224,7.775791666666667,6.033333333333334
3252,2008-06-04,96.0,-0.9538515,8.943085599367425,6.255083323242447,6.670933,6.6,6.892005449999999,6.4887500000000005,8.891542999999999,5.699999999999999
3253,2008-10-23,92.0,9.542364166666667,9.770207381205909,6.118685539077847,9.803000915079364,6.032341269841271,11.763708944034091,6.150823863636362,10.165499,6.0
3254,2008-10-16,109.0,-0.012845473684210526,8.390643370699522,6.171357337334257,8.9824481889676,6.192999413130277,9.512749087292095,5.905395306447937,11.735622249999999,5.8500000000000005
3255,2008-10-27,108.0,-0.934765,9.502654853381875,6.130415858340195,10.463260324929973,6.404093945270414,9.127044750582751,5.3830669330669325,9.002146,4.8
3256,2008-10-03,91.0,6.4640803,9.113761492644189,6.074910539437017,9.264046656505577,5.262565055762082,10.91789581638502,5.918011823446283,8.902947285714285,5.428571428571429
3259,2008-11-26,128.0,1.7293292,8.415804225327951,6.656495480355048,8.964969228889833,6.7277105140499796,11.577245118803281,6.475449485701304,8.8103834,6.65
